loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
lotofacil,223.0,28/05/2007,"Caminhão da Sorte em Ananindeua, PA","['09', '23', '14', '22', '02', '24', '11', '07', '10', '13', '16', '21', '04', '12', '20']","['02', '04', '07', '09', '10', '11', '12', '13', '14', '16', '20', '21', '22', '23', '24']",[],null,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 371, 'valorPremio': 1478.5}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15354, 'valorPremio': 10}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 198520, 'valorPremio': 4}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1110738, 'valorPremio': 2}]",[],,1.0,224.0,31/05/2007,[],0.0,0.0,0.0,1279890.48,2500000.0
lotofacil,3085.0,22/04/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['13', '24', '20', '09', '03', '07', '06', '11', '04', '15', '14', '19', '25', '02', '12']","['02', '03', '04', '06', '07', '09', '11', '12', '13', '14', '15', '19', '20', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 2066363.54}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 398, 'valorPremio': 1764.39}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 13727, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 168486, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 935268, 'valorPremio': 6}]",[],,0.0,3086.0,23/04/2024,"[{'ganhadores': 2, 'municipio': 'CURITIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}]",31019643.0,1290264.17,81234673.46,0.0,1700000.0
lotofacil,185.0,11/01/2007,"Caminhão da Sorte em São João da Barra, RJ","['20', '19', '25', '06', '01', '15', '23', '08', '12', '09', '11', '04', '07', '02', '17']","['01', '02', '04', '06', '07', '08', '09', '11', '12', '15', '17', '19', '20', '23', '25']",[],--,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 298398.38}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 489, 'valorPremio': 781.59}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 16699, 'valorPremio': 10}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 211910, 'valorPremio': 4}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1027602, 'valorPremio': 2}]",[],"Estimativa de prêmio (15 Acertos) para o próximo concurso a ser realizado em 15/01/2007: R$800.000,00.",0.0,186.0,15/01/2007,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PB'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",0.0,0.0,0.0,0.0,0.0
lotofacil,3198.0,18/09/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['12', '06', '20', '24', '09', '08', '16', '03', '05', '07', '02', '22', '25', '10', '14']","['02', '03', '05', '06', '07', '08', '09', '10', '12', '14', '16', '20', '22', '24', '25']",,,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 1880344.56}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 505, 'valorPremio': 1429.95}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 17082, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 190782, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 936223, 'valorPremio': 6}]",[],,0.0,3199.0,19/09/2024,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}, {'ganhadores': 1, 'municipio': 'RESENDE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}]",32235342.0,1870571.43,2805857.29,0.0,1700000.0
lotofacil,1452.0,23/12/2016,"Caminhão da Sorte em JI-PARANÁ, RO","['08', '25', '17', '02', '10', '11', '07', '14', '20', '24', '13', '21', '05', '15', '23']","['02', '05', '07', '08', '10', '11', '13', '14', '15', '17', '20', '21', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 8, 'valorPremio': 166632.69}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 1021, 'valorPremio': 573.9}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 25464, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 241290, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1136397, 'valorPremio': 4}]",[],,0.0,1453.0,26/12/2016,"[{'ganhadores': 1, 'municipio': 'SALVADOR', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}, {'ganhadores': 1, 'municipio': 'BRASÍLIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'SANTA BÁRBARA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'Curitiba', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'CANAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'MARÍLIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'ANANÁS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'TO'}]",22872336.0,0.0,19097478.01,0.0,1700000.0
lotofacil,3097.0,07/05/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['13', '14', '20', '15', '04', '25', '01', '17', '07', '03', '12', '18', '09', '02', '08']","['01', '02', '03', '04', '07', '08', '09', '12', '13', '14', '15', '17', '18', '20', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 342, 'valorPremio': 1100.81}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 11492, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 126430, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 661634, 'valorPremio': 6}]",[],,1.0,3098.0,08/05/2024,[],20133156.0,1727137.77,85644655.85,1256863.62,4000000.0
lotofacil,3180.0,2024-08-13,"ESPAÇO DA SORTE em SÃO PAULO, SP","['19', '02', '16', '04', '13', '06', '21', '05', '15', '18', '17', '10', '12', '08', '20']","['02', '04', '05', '06', '08', '10', '12', '13', '15', '16', '17', '18', '19', '20', '21']",[],,-,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 1802875.16}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 460, 'valorPremio': 1646.69}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15752, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 180007, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 934300, 'valorPremio': 6}]",[],,0.0,3181.0,14/08/2024,"[{'ganhadores': 1, 'municipio': 'JACINTO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'TIMBAUBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PE'}, {'ganhadores': 1, 'municipio': 'IRACEMA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RR'}]",32445672.0,0.0,119508295.41,0.0,1700000.0
lotofacil,556.0,12/08/2010,"Caminhão da Sorte em BAURU, SP","['08', '11', '18', '20', '25', '01', '04', '09', '22', '23', '14', '13', '16', '17', '24']","['01', '04', '08', '09', '11', '13', '14', '16', '17', '18', '20', '22', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1649889.5}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 410, 'valorPremio': 1724.62}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 16469, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 214203, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1182087, 'valorPremio': 2.5}]",[],,0.0,557.0,16/08/2010,"[{'ganhadores': 1, 'municipio': 'BAURU', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",17263437.5,0.0,0.0,0.0,1500000.0
lotofacil,1750.0,14/12/2018,"CAMINHÃO DA SORTE em CRICIÚMA, SC","['20', '17', '18', '13', '04', '24', '07', '12', '01', '16', '10', '19', '23', '22', '06']","['01', '04', '06', '07', '10', '12', '13', '16', '17', '18', '19', '20', '22', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 816915.38}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 396, 'valorPremio': 1904.24}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 13646, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 179759, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1039142, 'valorPremio': 4}]",[],,0.0,1751.0,17/12/2018,"[{'ganhadores': 1, 'municipio': 'UBERLÂNDIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'Aracaju', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SE'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",25960788.0,0.0,19725952.12,0.0,2000000.0
lotofacil,1762.0,11/01/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['20', '22', '05', '12', '17', '06', '25', '07', '21', '01', '23', '16', '08', '02', '15']","['01', '02', '05', '06', '07', '08', '12', '15', '16', '17', '20', '21', '22', '23', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 6, 'valorPremio': 417617.48}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 668, 'valorPremio': 1648.81}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 20786, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 212796, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1148057, 'valorPremio': 4}]",[],,0.0,1763.0,14/01/2019,"[{'ganhadores': 1, 'municipio': 'UNA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}, {'ganhadores': 1, 'municipio': 'SÃO LUIS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MA'}, {'ganhadores': 1, 'municipio': 'SENADOR JOSÉ PORFÍRIO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'JOÃO PESSOA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PB'}, {'ganhadores': 1, 'municipio': 'RIBEIRÃO PIRES', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",28183534.0,0.0,25055792.86,0.0,2000000.0
lotofacil,1319.0,03/02/2016,"Espaço Caixa Loterias em SÃO PAULO, SP","['05', '19', '15', '14', '22', '25', '06', '11', '09', '03', '17', '23', '08', '10', '13']","['03', '05', '06', '08', '09', '10', '11', '13', '14', '15', '17', '19', '22', '23', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 12, 'valorPremio': 95885.5}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 1044, 'valorPremio': 484.45}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 25624, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 248998, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1149055, 'valorPremio': 4}]",[],,0.0,1320.0,05/02/2016,"[{'ganhadores': 1, 'municipio': 'NANUQUE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'PADRE PARAÍSO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'MARABÁ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'IMBITUVA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'PARELHAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RN'}, {'ganhadores': 1, 'municipio': 'IMBITUBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}, {'ganhadores': 1, 'municipio': 'BAURU', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'CEDRAL', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'JAÚ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'PIRAPORA DO BOM JESUS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO BERNARDO DO CAMPO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",22213822.0,0.0,25473875.54,0.0,1700000.0
lotofacil,2544.0,10/06/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['13', '03', '12', '11', '05', '18', '21', '07', '20', '06', '23', '24', '08', '15', '10']","['03', '05', '06', '07', '08', '10', '11', '12', '13', '15', '18', '20', '21', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 269995.45}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 399, 'valorPremio': 810.76}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15200, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 184223, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 777954, 'valorPremio': 5}]",[],,0.0,2545.0,11/06/2022,"[{'ganhadores': 1, 'municipio': 'MANAUS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'AM'}, {'ganhadores': 1, 'municipio': 'IPATINGA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'ITAPECERICA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'ARARAQUARA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",19839532.5,794251.36,86557434.76,0.0,1500000.0
lotofacil,3177.0,09/08/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['18', '14', '24', '21', '10', '19', '06', '05', '20', '08', '03', '01', '15', '07', '23']","['01', '03', '05', '06', '07', '08', '10', '14', '15', '18', '19', '20', '21', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 980817.81}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 490, 'valorPremio': 1423.68}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 14385, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 179416, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 978317, 'valorPremio': 6}]",[],,0.0,3178.0,10/08/2024,"[{'ganhadores': 1, 'municipio': 'FORTALEZA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'CE'}, {'ganhadores': 1, 'municipio': 'BRASILIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'NOSSA SENHORA DO SOCORRO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SE'}, {'ganhadores': 1, 'municipio': 'SANTANA DE PARNAIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",31881537.0,1940198.19,118098871.84,0.0,1700000.0
lotofacil,2673.0,26/11/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['15', '11', '14', '12', '03', '10', '04', '08', '07', '23', '20', '24', '05', '22', '02']","['02', '03', '04', '05', '07', '08', '10', '11', '12', '14', '15', '20', '22', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 240, 'valorPremio': 1392.19}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 10266, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 117586, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 630226, 'valorPremio': 5}]",[],,1.0,2674.0,28/11/2022,[],16502532.5,508395.68,22972552.45,1115470.2,3000000.0
lotofacil,1797.0,05/04/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['19', '06', '05', '07', '24', '11', '18', '09', '14', '03', '15', '25', '17', '10', '16']","['03', '05', '06', '07', '09', '10', '11', '14', '15', '16', '17', '18', '19', '24', '25']",[],N/A,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 790231.48}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 366, 'valorPremio': 1993.02}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 14511, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 197184, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1169331, 'valorPremio': 4}]",[],,0.0,1798.0,08/04/2019,"[{'ganhadores': 1, 'municipio': 'BRASÍLIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'UBERABA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'Florianópolis', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}]",27117712.0,0.0,40978024.34,0.0,2000000.0
lotofacil,2179.0,12/03/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['06', '19', '20', '10', '08', '15', '07', '03', '09', '16', '25', '21', '13', '14', '18']","['03', '06', '07', '08', '09', '10', '13', '14', '15', '16', '18', '19', '20', '21', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1421779.1}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 253, 'valorPremio': 1683.31}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 9121, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 112953, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 644411, 'valorPremio': 5}]",[],,0.0,2180.0,13/03/2021,"[{'ganhadores': 1, 'municipio': 'MONGAGUA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",18121335.0,2160007.74,53188212.94,2160007.74,4000000.0
lotofacil,951.0,30/08/2013,"Caminhão da Sorte em PRESIDENTE VENCESLAU, SP","['21', '07', '25', '19', '10', '17', '14', '09', '15', '03', '22', '08', '13', '20', '23']","['03', '07', '08', '09', '10', '13', '14', '15', '17', '19', '20', '21', '22', '23', '25']",,,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1307191.51}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 531, 'valorPremio': 1082.08}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 19677, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 259631, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1345575, 'valorPremio': 2.5}]",[],"A Lotofácil da Independência, concurso especial 952, com apostas até 19h de sexta (06/09). O sorteio será realizado às 10h do dia 07/09 (sábado).",0.0,952.0,06/09/2013,"[{'ganhadores': 1, 'municipio': 'CAMPO FORMOSO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}]",17676410.0,0.0,53638197.84,0.0,70000000.0
lotofacil,2837.0,14/06/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['10', '01', '22', '18', '24', '08', '05', '21', '20', '25', '06', '12', '17', '19', '02']","['01', '02', '05', '06', '08', '10', '12', '17', '18', '19', '20', '21', '22', '24', '25']",,null,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 237, 'valorPremio': 1994.23}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 8814, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 118245, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 622213, 'valorPremio': 6}]",[],,1.0,2838.0,15/06/2023,[],20881866.0,2189501.59,91473654.91,1577872.5,4500000.0
lotofacil,1117.0,10/10/2014,"Estúdio de TV em OSASCO, SP","['08', '19', '11', '16', '12', '13', '15', '21', '01', '03', '05', '23', '07', '14', '02']","['01', '02', '03', '05', '07', '08', '11', '12', '13', '14', '15', '16', '19', '21', '23']",,,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 580834.29}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 602, 'valorPremio': 1272.31}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 20503, 'valorPremio': 15}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 257019, 'valorPremio': 6}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1432100, 'valorPremio': 3}]",[],,0.0,1118.0,13/10/2014,"[{'ganhadores': 1, 'municipio': 'PITANGA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'CONCÓRDIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",22662042.0,0.0,6501036.44,0.0,1700000.0
lotofacil,3074.0,09/04/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['19', '07', '09', '04', '24', '08', '10', '17', '25', '23', '02', '20', '06', '16', '03']","['02', '03', '04', '06', '07', '08', '09', '10', '16', '17', '19', '20', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1920723.85}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 207, 'valorPremio': 1945.57}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 6316, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 85368, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 493923, 'valorPremio': 6}]",[],,0.0,3075.0,10/04/2024,"[{'ganhadores': 1, 'municipio': 'BELEM', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}]",19845594.0,1041780.5,76662716.83,0.0,1700000.0
lotofacil,1432.0,07/11/2016,"Espaço Caixa Loterias em SÃO PAULO, SP","['25', '17', '04', '24', '18', '11', '23', '12', '03', '01', '16', '05', '20', '21', '10']","['01', '03', '04', '05', '10', '11', '12', '16', '17', '18', '20', '21', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 5, 'valorPremio': 408084.66}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 331, 'valorPremio': 1896.75}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 11035, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 160425, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 949655, 'valorPremio': 4}]",[],,0.0,1433.0,09/11/2016,"[{'ganhadores': 1, 'municipio': 'GOIÂNIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'CAMPOS DOS GOYTACAZES', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}, {'ganhadores': 1, 'municipio': 'CATANDUVA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'MOGI DAS CRUZES', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",22577460.0,0.0,10436238.17,0.0,1700000.0
